player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,played
50,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
51,70,0,0,0,1,0,0,0,0,0,0,0,5,1.8,4.3,0.0,0.6,0,4,2,6,1,0.00,0.01,0.01,1.01,2,False,True
52,19,0,0,0,0,0,0,0,1,0,0,0,2,1.2,0.8,2.0,0.4,0,1,1,2,0,0.00,0.00,0.00,0.02,0,False,True
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
56,19,0,0,0,0,0,0,0,0,0,0,0,3,0.0,1.3,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.02,1,False,True
57,90,0,0,0,1,0,0,0,0,0,5,0,20,33.8,0.0,0.0,3.4,3,8,0,0,1,0.00,0.00,0.00,1.84,3,False,True
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
60,90,0,0,0,1,0,0,0,0,0,0,0,19,25.6,21.0,4.0,5.1,9,3,3,12,1,0.00,0.74,0.74,1.84,4,False,True
61,90,0,0,0,1,0,0,0,0,0,0,2,27,27.8,23.7,4.0,5.6,7,6,2,9,1,0.00,0.07,0.07,1.84,4,False,True
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
64,90,0,0,0,1,0,0,0,1,0,0,0,5,15.6,15.7,0.0,3.1,4,0,2,6,1,0.00,0.02,0.02,1.84,1,False,True
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
67,90,0,0,0,1,0,0,0,0,0,0,0,4,8.6,3.5,44.0,5.6,1,3,1,5,1,0.40,0.02,0.42,1.84,2,False,True
68,90,0,0,0,1,0,0,0,1,0,0,0,20,15.0,38.3,11.0,6.4,1,6,4,11,1,0.09,0.21,0.30,1.84,1,False,True
69,86,1,0,1,0,0,0,0,1,0,0,3,39,47.6,32.1,21.0,10.1,3,9,3,15,1,0.26,0.27,0.53,1.71,12,True,True
70,80,0,0,1,0,0,0,0,0,0,0,0,12,11.2,26.9,57.0,9.5,0,5,0,5,1,0.61,0.05,0.66,1.67,3,False,True
71,68,0,0,1,0,0,0,0,0,0,0,0,13,3.8,12.8,0.0,1.7,0,2,0,2,1,0.00,0.01,0.01,1.67,3,False,True
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
73,21,0,0,0,1,0,0,0,0,0,0,0,4,1.6,1.3,0.0,0.3,0,3,0,3,0,0.00,0.00,0.00,0.16,1,False,True
74,9,0,0,0,1,0,0,0,0,0,0,0,3,0.0,1.6,0.0,0.1,0,0,0,0,0,0.00,0.01,0.01,0.16,1,False,True
75,3,0,0,0,1,0,0,0,0,0,0,0,5,2.8,0.3,0.0,0.3,0,1,1,2,0,0.00,0.00,0.00,0.13,1,False,True
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
79,80,0,1,1,0,0,0,0,0,0,0,0,11,15.0,22.2,22.0,5.9,1,2,0,3,1,0.58,0.04,0.62,1.67,5,False,True
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
81,9,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0,1,0,1,0,0.00,0.00,0.00,0.16,1,False,True
82,90,0,0,0,1,0,0,0,0,0,1,0,7,9.4,0.0,0.0,0.9,2,4,0,0,1,0.00,0.00,0.00,1.46,2,False,True
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
84,90,0,0,0,1,0,0,0,1,0,0,0,14,28.0,0.9,34.0,6.3,11,8,2,13,1,0.17,0.01,0.18,1.46,3,False,True
85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
86,87,0,1,0,1,0,0,0,0,0,0,1,29,38.4,31.6,2.0,7.2,3,6,2,11,1,0.02,0.13,0.15,1.46,6,False,True
87,90,0,0,0,1,0,0,0,1,0,0,0,7,37.8,21.0,2.0,6.1,17,2,0,17,1,0.00,0.01,0.01,1.46,3,False,True
88,87,0,0,0,1,0,0,0,0,0,0,0,9,14.4,16.0,8.0,3.8,3,4,1,4,1,0.02,0.21,0.23,1.46,2,False,True
89,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,False,True
90,2,0,0,0,0,0,0,0,0,0,0,0,6,4.0,4.1,0.0,0.8,0,0,1,1,0,0.00,0.02,0.02,0.00,1,False,True
91,12,0,0,0,1,0,0,0,0,0,0,0,-1,3.8,0.7,0.0,0.5,2,0,0,2,0,0.00,0.00,0.00,0.54,1,False,True
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
94,87,1,0,0,1,0,0,0,0,0,0,3,34,45.6,11.1,34.0,9.1,3,4,2,9,1,0.25,0.02,0.27,1.46,10,False,True
95,29,0,0,0,1,0,0,0,0,0,0,0,16,15.4,15.5,2.0,3.3,3,3,1,7,0,0.02,0.08,0.10,1.36,1,False,True
96,68,0,0,1,0,0,0,0,0,0,0,0,20,16.6,32.4,25.0,7.4,2,5,2,9,1,0.03,0.13,0.16,0.13,3,False,True
97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
98,90,0,0,0,1,0,0,0,1,0,0,0,11,16.4,35.4,4.0,5.6,5,2,3,10,1,0.00,0.14,0.14,1.46,1,False,True
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
100,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
102,21,0,0,0,1,0,0,0,0,0,0,0,4,3.0,12.5,4.0,2.0,0,0,0,0,0,0.00,0.01,0.01,1.32,1,False,True
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
105,60,0,0,1,0,0,0,0,1,0,0,0,4,3.2,25.9,15.0,4.4,0,1,0,1,1,0.11,0.06,0.17,0.09,2,False,True
106,90,0,0,0,1,0,0,0,0,0,0,0,2,2.4,6.2,55.0,6.4,0,3,1,4,1,0.80,0.01,0.81,1.46,2,False,True
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
108,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,7.0,0.7,0,1,0,1,0,0.04,0.00,0.04,0.00,1,False,True
109,90,0,0,0,4,0,0,0,0,0,1,0,-1,10.2,0.0,0.0,1.0,0,14,0,0,1,0.00,0.00,0.00,2.93,0,False,True
110,90,0,0,0,1,0,0,0,0,0,1,0,10,10.6,0.0,0.0,1.1,1,13,0,0,1,0.00,0.00,0.00,0.72,2,False,True
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
112,90,0,0,0,2,0,0,0,0,0,0,0,9,26.6,13.7,33.0,7.3,6,4,2,8,1,0.11,0.03,0.14,0.72,1,False,True
113,90,0,0,0,4,0,0,0,0,0,0,0,-4,2.8,16.7,8.0,2.8,0,2,0,0,1,0.02,0.01,0.03,2.93,0,False,True
114,90,0,0,0,4,0,0,0,1,0,0,0,-2,16.8,26.6,11.0,5.4,3,2,0,3,1,0.05,0.11,0.16,2.93,-1,False,True
115,90,0,0,0,4,0,0,0,0,0,0,0,-2,8.8,23.7,5.0,3.8,2,3,0,2,1,0.03,0.05,0.08,2.93,0,False,True
116,90,0,0,0,4,0,0,0,1,0,0,0,-4,14.8,2.0,0.0,1.7,2,4,1,3,1,0.00,0.01,0.01,2.93,-1,False,True
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
119,10,0,0,0,0,0,0,0,1,0,0,0,-1,0.0,0.3,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.04,0,False,True
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
124,90,1,1,0,4,0,0,0,0,0,0,3,46,47.8,33.2,23.0,10.4,2,3,1,6,1,0.05,0.11,0.16,2.93,13,True,True
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
127,90,0,1,0,4,0,0,0,0,0,0,0,15,4.6,20.3,42.0,6.7,1,2,2,5,1,0.38,0.17,0.55,2.93,5,False,True
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
130,79,0,0,0,4,0,0,0,0,0,0,0,6,20.4,9.2,4.0,3.4,7,4,0,7,1,0.03,0.08,0.11,2.89,0,False,True
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
138,79,0,1,0,4,0,0,0,0,0,0,0,17,5.0,15.1,17.0,3.7,0,6,0,6,1,0.17,0.02,0.19,2.89,5,False,True
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
142,22,0,0,0,1,0,0,0,0,0,0,0,-1,0.4,0.4,2.0,0.3,0,1,0,0,0,0.00,0.00,0.00,0.14,1,False,True
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
144,90,0,0,0,3,0,0,0,0,0,0,0,-1,7.8,0.7,0.0,0.9,4,3,1,5,1,0.00,0.01,0.01,1.41,1,False,True
145,67,0,0,0,2,0,0,0,1,0,0,0,-2,19.4,0.9,0.0,2.0,9,0,0,9,1,0.00,0.01,0.01,1.26,0,False,True
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
148,90,0,1,0,3,0,0,0,0,0,0,0,12,30.0,20.7,0.0,5.1,4,3,2,6,1,0.00,0.06,0.06,1.41,4,False,True
149,71,0,0,0,2,0,0,0,0,0,0,0,2,13.2,0.4,0.0,1.4,8,2,1,9,1,0.00,0.00,0.00,1.31,1,False,True
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
151,22,0,0,0,1,0,0,0,0,0,0,0,-1,6.2,0.1,0.0,0.6,2,0,1,3,0,0.00,0.00,0.00,0.14,1,False,True
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
153,16,0,0,0,1,0,0,0,0,0,0,0,-2,1.2,0.0,0.0,0.1,0,1,1,1,0,0.00,0.00,0.00,0.20,1,False,True
154,90,1,0,0,3,0,0,0,0,0,0,0,28,40.8,25.3,26.0,9.2,2,4,2,8,1,0.66,0.13,0.79,1.41,7,False,True
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
156,67,1,0,0,2,0,0,0,0,0,0,0,32,45.2,25.6,38.0,10.9,3,1,0,4,1,0.41,0.33,0.74,1.26,7,False,True
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
159,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.07,1,False,True
160,12,0,0,0,0,0,0,0,0,0,0,0,3,0.2,2.0,0.0,0.2,0,2,0,2,0,0.00,0.00,0.00,0.00,1,False,True
161,67,1,0,0,2,0,0,0,0,0,0,0,32,39.0,0.8,33.0,7.3,3,3,1,7,1,0.54,0.00,0.54,1.26,7,False,True
162,10,0,0,0,1,0,0,0,0,0,0,0,2,6.2,0.7,0.0,0.7,0,2,3,5,0,0.00,0.00,0.00,1.00,1,False,True
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
165,90,1,1,0,3,1,0,0,0,0,0,2,44,52.8,22.5,46.0,12.1,0,2,1,3,1,1.23,0.04,1.27,1.41,9,False,True
166,70,0,0,0,1,0,0,0,0,0,0,0,11,4.2,5.9,2.0,1.2,0,3,0,3,1,0.00,0.10,0.10,1.01,2,False,True
167,24,0,0,0,1,0,0,0,0,0,0,0,9,4.0,10.1,7.0,2.1,0,0,0,0,0,0.07,0.00,0.07,0.33,1,False,True
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
173,77,0,0,1,0,0,0,0,0,0,0,2,28,17.0,0.7,0.0,1.8,9,6,0,9,1,0.00,0.01,0.01,0.18,8,False,True
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
175,90,0,0,0,1,0,0,0,0,0,0,0,15,15.4,33.9,6.0,5.5,1,3,1,2,1,0.00,0.19,0.19,0.72,2,False,True
176,90,0,0,0,1,0,0,0,0,0,0,0,15,15.2,7.3,17.0,4.0,1,3,2,3,1,0.18,0.05,0.23,0.72,2,False,True
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
