player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
47,77,0,1,0,1,0,0,0,0,0,0,0,14,6.0,18.3,12.0,3.6,2,7,2,11,1,0.18,0.03,0.21,1.15,5,False
48,90,0,0,0,1,0,0,0,0,0,0,0,20,24.2,30.8,5.0,6.0,4,3,3,10,1,0.02,0.17,0.19,1.15,2,False
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
50,12,0,0,0,0,0,0,0,0,0,0,0,7,3.4,20.8,0.0,2.4,0,1,0,1,0,0.00,0.06,0.06,0.00,1,False
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
52,6,0,0,0,1,0,0,0,0,0,0,0,6,4.2,0.6,0.0,0.5,0,1,0,1,0,0.00,0.01,0.01,0.85,1,False
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
54,90,0,0,0,1,0,0,0,1,0,0,0,16,9.4,14.8,20.0,4.4,1,4,0,5,1,0.10,0.07,0.17,1.15,1,False
55,76,0,0,0,1,0,0,0,0,0,0,0,13,9.2,4.5,17.0,3.1,1,4,1,6,1,0.02,0.03,0.05,1.15,2,False
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
59,90,0,0,0,1,0,0,0,0,0,0,1,21,21.8,15.1,7.0,4.4,4,5,2,11,1,0.02,0.04,0.06,1.15,3,False
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
64,86,0,0,0,1,0,0,0,0,0,0,0,2,2.0,11.8,10.0,2.4,1,1,1,3,1,0.26,0.00,0.26,1.15,2,False
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
67,90,0,0,0,1,0,0,0,0,0,2,0,10,14.2,0.0,0.0,1.4,4,5,0,0,1,0.00,0.00,0.00,2.32,2,False
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
72,90,0,0,0,1,0,0,0,0,0,0,0,11,24.8,1.3,0.0,2.6,6,5,4,10,1,0.00,0.02,0.02,2.32,4,False
73,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.13,1,False
74,90,0,1,0,1,0,0,0,1,0,0,0,9,6.6,2.6,2.0,1.1,5,2,2,7,1,0.00,0.01,0.01,2.32,4,False
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
77,90,0,0,0,1,0,0,0,1,0,0,0,14,30.4,10.4,0.0,4.1,9,2,3,12,1,0.00,0.01,0.01,2.32,3,False
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
82,90,0,0,1,0,0,0,0,1,0,0,0,13,10.6,18.7,38.0,6.7,1,2,0,3,1,0.29,0.03,0.32,1.14,2,False
83,90,0,0,0,2,0,0,0,0,0,0,0,12,12.6,28.2,47.0,8.8,3,5,0,8,1,0.09,0.32,0.41,1.53,2,False
84,90,0,0,0,1,0,0,0,0,0,0,0,14,10.8,17.8,3.0,3.2,1,5,3,9,1,0.01,0.05,0.06,2.32,2,False
85,20,0,0,0,0,0,0,0,0,0,0,0,5,4.4,0.2,5.0,1.0,1,1,1,3,0,0.05,0.00,0.05,0.41,1,False
86,20,0,0,0,0,0,0,0,0,0,0,0,6,4.6,0.8,0.0,0.5,1,3,1,5,0,0.00,0.03,0.03,0.41,1,False
87,69,0,0,0,1,0,0,0,0,0,0,0,11,6.4,3.3,3.0,1.3,3,1,2,6,1,0.04,0.02,0.06,1.91,2,False
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
90,90,1,0,0,1,0,0,0,0,0,0,3,33,54.4,12.4,20.0,8.7,4,8,1,13,1,0.39,0.05,0.44,2.32,12,True
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
97,89,0,1,0,1,0,0,0,0,0,0,0,22,25.2,13.9,23.0,6.2,3,3,0,6,1,0.04,0.03,0.07,2.19,5,False
98,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.13,1,False
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
100,84,1,0,0,1,0,0,0,1,0,0,1,25,30.6,0.8,46.0,7.7,1,1,0,2,1,0.66,0.00,0.66,2.08,6,False
101,90,0,0,0,2,0,0,0,0,0,4,0,14,37.6,0.0,0.0,3.8,3,5,0,0,1,0.00,0.00,0.00,1.53,2,False
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
106,90,0,0,0,2,0,0,0,0,0,0,0,10,19.0,1.2,12.0,3.2,10,6,1,11,1,0.24,0.01,0.25,1.53,3,False
107,90,0,0,0,2,0,0,0,0,0,0,0,10,20.0,39.8,8.0,6.8,3,5,3,6,1,0.02,0.52,0.54,1.53,1,False
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
110,90,0,1,0,2,0,0,0,0,0,0,0,21,37.0,13.0,9.0,5.9,5,3,2,7,1,0.09,0.01,0.10,1.53,4,False
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
113,90,0,0,0,2,0,0,0,0,0,0,0,10,37.4,14.3,0.0,5.2,11,7,0,11,1,0.00,0.09,0.09,1.53,3,False
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
119,20,0,0,0,0,0,0,0,0,0,0,0,3,3.6,15.3,13.0,3.2,0,1,0,1,0,0.07,0.19,0.26,0.35,1,False
120,90,0,1,0,2,0,0,0,0,0,0,0,11,1.4,11.5,31.0,4.4,0,2,3,5,1,0.94,0.01,0.95,1.53,5,False
121,45,0,0,0,1,0,0,0,0,0,0,0,3,2.2,5.3,1.0,0.9,0,3,2,5,1,0.01,0.00,0.01,0.80,1,False
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
126,90,0,0,0,2,0,0,0,0,0,0,0,20,16.6,47.9,19.0,8.4,4,6,0,10,1,0.05,0.20,0.25,1.53,2,False
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
129,90,0,0,0,2,0,0,0,0,0,0,0,15,14.4,4.0,0.0,1.8,2,8,3,13,1,0.00,0.02,0.02,1.53,4,False
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
135,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.06,1,False
136,90,2,0,0,2,0,0,0,0,0,0,3,49,74.4,14.9,52.0,14.1,2,4,0,6,1,1.41,0.06,1.47,1.53,13,True
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
139,90,0,0,1,0,0,0,0,0,0,4,2,36,40.0,0.0,0.0,4.0,0,7,0,0,1,0.00,0.00,0.00,0.88,9,False
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
143,90,0,0,1,0,0,0,0,0,0,0,2,36,32.6,11.1,0.0,4.4,15,7,2,17,1,0.00,0.02,0.02,0.88,10,False
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
148,90,0,0,1,0,0,0,0,0,0,0,0,34,17.4,3.5,3.0,2.4,6,3,3,9,1,0.02,0.03,0.05,0.88,6,False
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
151,90,0,0,1,0,0,0,0,1,0,0,0,24,17.8,14.6,0.0,3.2,4,3,2,6,1,0.00,0.11,0.11,0.88,5,False
152,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,1,False
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
157,10,0,0,0,0,0,0,0,0,0,0,0,7,5.0,1.3,6.0,1.2,0,2,2,4,0,0.00,0.06,0.06,0.04,1,False
158,15,0,0,0,0,0,0,0,0,0,0,0,3,3.6,0.4,6.0,1.0,1,2,1,4,0,0.02,0.00,0.02,0.04,1,False
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
160,79,0,0,1,0,0,0,0,0,0,0,0,13,11.0,40.5,21.0,7.3,2,3,2,7,1,0.09,0.20,0.29,0.84,3,False
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
163,74,0,0,1,0,0,0,0,0,0,0,0,12,10.4,14.3,32.0,5.7,2,5,2,9,1,0.45,0.32,0.77,0.84,3,False
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
166,90,0,1,1,0,0,0,0,0,0,0,0,30,40.6,22.9,6.0,7.0,4,9,4,17,1,0.00,0.02,0.02,0.88,8,False
167,15,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.1,0.0,0.2,1,1,0,2,0,0.00,0.00,0.00,0.04,1,False
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
169,87,0,0,1,0,0,0,0,0,0,0,0,9,7.0,6.8,8.0,2.2,1,8,3,12,1,0.04,0.11,0.15,0.88,5,False
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
173,90,2,0,1,0,0,0,0,0,0,0,3,60,90.4,0.8,24.0,11.5,4,4,6,14,1,0.25,0.00,0.25,0.88,18,True
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
178,74,0,0,1,0,0,0,0,0,0,0,0,9,17.4,11.8,91.0,12.0,4,2,0,6,1,1.06,0.03,1.09,0.84,2,False
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
