player_id,player_name,round,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,value_millions
1,Raya,1,14,10,False,2025-08-17T15:30:00Z,0,1,90,0,0,1,0,0,0,0,1,0,7,3,38,49.2,0.0,0.0,4.9,55,0,1531911,0,0,5.5
1,Raya,2,11,6,True,2025-08-23T16:30:00Z,5,0,90,0,0,1,0,0,0,0,0,0,1,0,28,13.4,0.0,0.0,1.3,55,218659,2284634,277339,58680,5.5
1,Raya,3,12,2,False,2025-08-31T15:30:00Z,1,0,90,0,0,0,1,0,0,0,0,0,2,0,12,20.0,10.0,0.0,3.0,55,-12311,2406964,146739,159050,5.5
1,Raya,4,16,6,True,2025-09-13T11:30:00Z,3,0,90,0,0,1,0,0,0,0,0,0,1,0,24,12.8,0.0,0.0,1.3,55,171289,2765759,289041,117752,5.5
1,Raya,5,13,2,True,2025-09-21T15:30:00Z,1,1,90,0,0,0,1,0,0,0,0,0,2,0,13,21.4,0.0,0.0,2.1,55,-9786,2762632,98100,107886,5.5
1,Raya,6,15,2,False,2025-09-28T15:30:00Z,1,2,90,0,0,0,1,0,0,0,0,0,2,0,11,15.8,0.0,0.0,1.6,56,227251,3029654,357846,130595,5.6
1,Raya,7,19,6,True,2025-10-04T14:00:00Z,2,0,90,0,0,1,0,0,0,0,0,0,0,0,20,3.2,0.0,0.0,0.3,56,212315,3297838,287510,75195,5.6
1,Raya,8,10,6,False,2025-10-18T16:30:00Z,0,1,90,0,0,1,0,0,0,0,0,0,0,0,21,4.6,0.0,0.0,0.5,57,120482,3447590,208192,87710,5.7
1,Raya,9,8,6,True,2025-10-26T14:00:00Z,1,0,90,0,0,1,0,0,0,0,0,0,1,0,25,15.0,0.1,0.0,1.5,57,81905,3546345,131150,49245,5.7
1,Raya,10,3,6,False,2025-11-01T15:00:00Z,0,2,90,0,0,1,0,0,0,0,0,0,0,0,20,2.8,0.1,0.0,0.3,58,227648,3816996,267422,39774,5.8
1,Raya,11,17,1,False,2025-11-08T17:30:00Z,2,2,90,0,0,0,2,0,0,0,0,0,0,0,-2,1.6,0.0,0.0,0.2,59,180430,4024229,210442,30012,5.9
1,Raya,12,18,2,True,2025-11-23T16:30:00Z,4,1,90,0,0,0,1,0,0,0,0,0,1,0,6,6.6,0.0,0.0,0.7,59,3055,4013556,81056,78001,5.9
1,Raya,13,7,3,False,2025-11-30T16:30:00Z,1,1,90,0,0,0,1,0,0,0,0,0,3,0,12,20.0,0.0,0.0,2.0,59,-37310,3844111,41034,78344,5.9
1,Raya,14,5,6,True,2025-12-03T19:30:00Z,2,0,90,0,0,1,0,0,0,0,0,0,1,0,26,15.0,0.0,0.0,1.5,59,76542,4109145,105123,28581,5.9
1,Raya,15,2,2,False,2025-12-06T12:30:00Z,2,1,90,0,0,0,2,0,0,0,0,0,4,0,13,35.2,0.0,0.0,3.5,59,124671,4221133,152709,28038,5.9
1,Raya,16,20,2,True,2025-12-13T20:00:00Z,2,1,90,0,0,0,1,0,0,0,0,0,1,0,8,13.6,0.1,0.0,1.4,60,371508,4668846,429199,57691,6.0
1,Raya,17,9,7,False,2025-12-20T20:00:00Z,0,1,90,0,0,1,0,0,0,0,0,0,1,1,28,16.6,0.0,0.0,1.7,60,-23521,4608882,67109,90630,6.0
1,Raya,18,6,2,True,2025-12-27T15:00:00Z,2,1,90,0,0,0,1,0,0,0,0,0,2,0,11,21.8,10.0,0.0,3.2,60,-10413,4572955,53156,63569,6.0
1,Raya,19,2,2,True,2025-12-30T20:15:00Z,4,1,90,0,0,0,1,0,0,0,0,0,2,0,12,20.0,0.0,0.0,2.0,60,-67402,4431485,29380,96782,6.0
1,Raya,20,4,1,False,2026-01-03T17:30:00Z,2,3,90,0,0,0,2,0,0,0,0,0,1,0,3,7.2,0.0,0.0,0.7,60,-96397,4469007,40492,136889,6.0
1,Raya,21,12,6,True,2026-01-08T20:00:00Z,0,0,90,0,0,1,0,0,0,0,0,0,0,0,19,4.4,0.0,0.0,0.4,60,-177932,4289085,27025,204957,6.0
1,Raya,22,16,6,False,2026-01-17T17:30:00Z,0,0,90,0,0,1,0,0,0,0,0,0,0,0,23,6.2,0.0,0.0,0.6,59,-12759,4309674,87850,100609,5.9
1,Raya,23,14,1,True,2026-01-25T16:30:00Z,2,3,90,0,0,0,3,0,0,0,0,0,0,0,-3,4.8,0.0,0.0,0.5,59,-42730,4268252,36057,78787,5.9
1,Raya,24,11,6,False,2026-01-31T15:00:00Z,0,4,90,0,0,1,0,0,0,0,0,0,1,0,24,9.6,0.0,0.0,1.0,59,-19057,4262493,91776,110833,5.9
1,Raya,25,17,7,True,2026-02-07T15:00:00Z,3,0,90,0,0,1,0,0,0,0,0,0,2,1,30,21.6,10.1,0.0,3.2,59,83591,4368114,129012,45421,5.9
1,Raya,26,5,2,False,2026-02-12T20:00:00Z,1,1,90,0,0,0,1,0,0,0,0,0,2,0,13,20.0,0.0,0.0,2.0,59,194830,4576749,245385,50555,5.9
1,Raya,26,20,1,False,2026-02-18T20:00:00Z,2,2,90,0,0,0,2,0,0,0,0,0,0,0,-3,0.0,0.0,0.0,0.0,59,194830,4576749,245385,50555,5.9
1,Raya,27,18,3,False,2026-02-22T16:30:00Z,1,4,90,0,0,0,1,0,0,0,0,0,4,0,18,28.2,3.0,0.0,3.1,60,-65410,4494186,35619,101029,6.0
1,Raya,28,7,3,True,2026-03-01T16:30:00Z,2,1,90,0,0,0,1,0,0,0,0,0,4,0,12,1.2,0.0,0.0,0.1,60,-74523,4419997,20990,95513,6.0
1,Raya,29,6,7,False,2026-03-04T19:30:00Z,0,1,90,0,0,1,0,0,0,0,0,0,2,1,25,14.0,0.0,0.0,1.4,60,-1330,4434286,41768,43098,6.0
1,Raya,30,9,7,True,2026-03-14T17:30:00Z,2,0,90,0,0,1,0,0,0,0,0,0,3,0,28,20.0,0.0,0.0,2.0,60,75254,4525809,101174,25920,6.0
1,Raya,32,4,1,True,2026-04-11T11:30:00Z,1,2,90,0,0,0,2,0,0,0,0,0,1,0,8,14.4,0.0,0.0,1.4,60,-41455,4440947,123268,164723,6.0
1,Raya,33,13,1,False,2026-04-19T15:30:00Z,2,1,90,0,0,0,2,0,0,0,0,0,2,0,8,21.0,0.0,0.0,2.1,60,-121948,4135968,28089,150037,6.0
1,Raya,34,15,10,True,2026-04-25T16:30:00Z,1,0,90,0,0,1,0,0,0,0,0,0,3,3,31,23.2,0.0,0.0,2.3,60,100399,4827695,141673,41274,6.0
1,Raya,35,10,6,True,2026-05-02T16:30:00Z,3,0,90,0,0,1,0,0,0,0,0,0,1,0,22,11.8,0.1,0.0,1.2,60,138356,4569133,182009,43653,6.0
2,Arrizabalaga,1,14,0,False,2025-08-17T15:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,90618,0,0,4.5
2,Arrizabalaga,2,11,0,True,2025-08-23T16:30:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-9834,89793,2130,11964,4.5
2,Arrizabalaga,3,12,0,False,2025-08-31T15:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-11575,81016,1131,12706,4.4
2,Arrizabalaga,4,16,0,True,2025-09-13T11:30:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-6913,76258,1271,8184,4.4
2,Arrizabalaga,5,13,0,True,2025-09-21T15:30:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-5570,71572,689,6259,4.4
2,Arrizabalaga,6,15,0,False,2025-09-28T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-4229,67990,713,4942,4.3
2,Arrizabalaga,7,19,0,True,2025-10-04T14:00:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3442,64932,461,3903,4.3
2,Arrizabalaga,8,10,0,False,2025-10-18T16:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-3767,61782,442,4209,4.3
2,Arrizabalaga,9,8,0,True,2025-10-26T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-2402,59724,221,2623,4.3
2,Arrizabalaga,10,3,0,False,2025-11-01T15:00:00Z,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-2150,57825,423,2573,4.2
2,Arrizabalaga,11,17,0,False,2025-11-08T17:30:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-2012,56075,386,2398,4.2
2,Arrizabalaga,12,18,0,True,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1215,55291,404,1619,4.2
2,Arrizabalaga,13,7,0,False,2025-11-30T16:30:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1178,54420,238,1416,4.2
2,Arrizabalaga,14,5,0,True,2025-12-03T19:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-668,53843,244,912,4.2
2,Arrizabalaga,15,2,0,False,2025-12-06T12:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-794,53294,378,1172,4.2
2,Arrizabalaga,16,20,0,True,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-1491,51955,811,2302,4.1
2,Arrizabalaga,17,9,0,False,2025-12-20T20:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-499,51812,666,1165,4.1
2,Arrizabalaga,18,6,0,True,2025-12-27T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-510,51553,573,1083,4.1
2,Arrizabalaga,19,2,0,True,2025-12-30T20:15:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-382,51712,380,762,4.1
2,Arrizabalaga,20,4,0,False,2026-01-03T17:30:00Z,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-273,51046,315,588,4.1
2,Arrizabalaga,21,12,0,True,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-455,50726,283,738,4.1
2,Arrizabalaga,22,16,0,False,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-598,50287,390,988,4.1
2,Arrizabalaga,23,14,0,True,2026-01-25T16:30:00Z,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-207,50241,317,524,4.1
2,Arrizabalaga,24,11,0,False,2026-01-31T15:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-233,50126,363,596,4.1
2,Arrizabalaga,25,17,0,True,2026-02-07T15:00:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-287,49959,314,601,4.1
2,Arrizabalaga,26,5,0,False,2026-02-12T20:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-712,49233,306,1018,4.1
2,Arrizabalaga,26,20,0,False,2026-02-18T20:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-712,49233,306,1018,4.1
2,Arrizabalaga,27,18,0,False,2026-02-22T16:30:00Z,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-202,49344,302,504,4.1
2,Arrizabalaga,28,7,0,True,2026-03-01T16:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-208,49218,184,392,4.1
2,Arrizabalaga,29,6,0,False,2026-03-04T19:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-241,49054,128,369,4.1
2,Arrizabalaga,30,9,0,True,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-280,48903,188,468,4.1
2,Arrizabalaga,32,4,0,True,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,21,48893,375,354,4.0
2,Arrizabalaga,33,13,0,False,2026-04-19T15:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-106,49062,224,330,4.0
2,Arrizabalaga,34,15,0,True,2026-04-25T16:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,73,52476,381,308,4.0
2,Arrizabalaga,35,10,0,True,2026-05-02T16:30:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-52,48983,221,273,4.0
3,Hein,1,14,0,False,2025-08-17T15:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,55400,0,0,4.0
3,Hein,2,11,0,True,2025-08-23T16:30:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1321,64836,3835,5156,4.0
3,Hein,3,12,0,False,2025-08-31T15:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-8078,58537,1710,9788,4.0
3,Hein,4,16,0,True,2025-09-13T11:30:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-7317,51317,0,7317,4.0
3,Hein,5,13,0,True,2025-09-21T15:30:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3824,47871,0,3824,4.0
3,Hein,6,15,0,False,2025-09-28T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-3374,44510,0,3374,4.0
3,Hein,7,19,0,True,2025-10-04T14:00:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2897,41629,0,2897,4.0
3,Hein,8,10,0,False,2025-10-18T16:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-2704,39034,0,2704,4.0
3,Hein,9,8,0,True,2025-10-26T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1749,37371,0,1749,4.0
3,Hein,10,3,0,False,2025-11-01T15:00:00Z,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1888,35449,0,1888,4.0
3,Hein,11,17,0,False,2025-11-08T17:30:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1526,33938,0,1526,4.0
3,Hein,12,18,0,True,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-923,33051,0,923,4.0
3,Hein,13,7,0,False,2025-11-30T16:30:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-773,32283,0,773,4.0
3,Hein,14,5,0,True,2025-12-03T19:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-517,31803,0,517,4.0
3,Hein,15,2,0,False,2025-12-06T12:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-609,31205,0,609,4.0
3,Hein,16,20,0,True,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1348,29841,0,1348,4.0
3,Hein,17,9,0,False,2025-12-20T20:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-588,29272,0,588,4.0
3,Hein,18,6,0,True,2025-12-27T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-567,28681,0,567,4.0
3,Hein,19,2,0,True,2025-12-30T20:15:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-345,28379,0,345,4.0
3,Hein,20,4,0,False,2026-01-03T17:30:00Z,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-200,28210,0,200,4.0
3,Hein,21,12,0,True,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-262,27956,0,262,4.0
3,Hein,22,16,0,False,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-400,27549,0,400,4.0
3,Hein,23,14,0,True,2026-01-25T16:30:00Z,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-194,27373,0,194,4.0
3,Hein,24,11,0,False,2026-01-31T15:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-189,27184,0,189,4.0
3,Hein,25,17,0,True,2026-02-07T15:00:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-214,26967,0,214,4.0
3,Hein,26,5,0,False,2026-02-12T20:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-413,26486,0,413,4.0
3,Hein,26,20,0,False,2026-02-18T20:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-413,26486,0,413,4.0
3,Hein,27,18,0,False,2026-02-22T16:30:00Z,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-145,26421,0,145,4.0
3,Hein,28,7,0,True,2026-03-01T16:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-100,26325,0,100,4.0
3,Hein,29,6,0,False,2026-03-04T19:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-80,26242,0,80,4.0
3,Hein,30,9,0,True,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-142,26104,0,142,4.0
3,Hein,32,4,0,True,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-85,25957,0,85,4.0
3,Hein,33,13,0,False,2026-04-19T15:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-57,25886,0,57,4.0
3,Hein,34,15,0,True,2026-04-25T16:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-61,25821,0,61,4.0
3,Hein,35,10,0,True,2026-05-02T16:30:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-49,25792,0,49,4.0
4,Setford,1,14,0,False,2025-08-17T15:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,13373,0,0,4.0
4,Setford,2,11,0,True,2025-08-23T16:30:00Z,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-533,16324,982,1515,4.0
4,Setford,3,12,0,False,2025-08-31T15:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,249,20855,2209,1960,4.0
4,Setford,4,16,0,True,2025-09-13T11:30:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1786,24801,3875,2089,4.0
4,Setford,5,13,0,True,2025-09-21T15:30:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,1405,27540,3043,1638,4.0
4,Setford,6,15,0,False,2025-09-28T15:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,576,28376,2428,1852,4.0
4,Setford,7,19,0,True,2025-10-04T14:00:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1019,26881,820,1839,4.0
4,Setford,8,10,0,False,2025-10-18T16:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-883,26701,915,1798,4.0
4,Setford,9,8,0,True,2025-10-26T14:00:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-688,26279,578,1266,4.0
4,Setford,10,3,0,False,2025-11-01T15:00:00Z,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-948,25474,404,1352,4.0
4,Setford,11,17,0,False,2025-11-08T17:30:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-962,24778,316,1278,4.0
4,Setford,12,18,0,True,2025-11-23T16:30:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-370,25070,414,784,4.0
4,Setford,13,7,0,False,2025-11-30T16:30:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-369,25190,280,649,4.0
4,Setford,14,5,0,True,2025-12-03T19:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,569,28146,1112,543,3.9
4,Setford,15,2,0,False,2025-12-06T12:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1145,33152,1858,713,3.9
4,Setford,16,20,0,True,2025-12-13T20:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,504,28260,2455,1951,3.9
4,Setford,17,9,0,False,2025-12-20T20:00:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1697,33449,2651,954,3.9
4,Setford,18,6,0,True,2025-12-27T15:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1314,42592,2512,1198,3.9
4,Setford,19,2,0,True,2025-12-30T20:15:00Z,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,891,50506,1828,937,3.9
4,Setford,20,4,0,False,2026-01-03T17:30:00Z,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,183,33010,1222,1039,3.9
4,Setford,21,12,0,True,2026-01-08T20:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,19,33693,1208,1189,3.9
4,Setford,22,16,0,False,2026-01-17T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-765,31793,740,1505,3.9
4,Setford,23,14,0,True,2026-01-25T16:30:00Z,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-527,31211,215,742,3.9
4,Setford,24,11,0,False,2026-01-31T15:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-597,30598,272,869,3.9
4,Setford,25,17,0,True,2026-02-07T15:00:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-562,29998,240,802,3.9
4,Setford,26,5,0,False,2026-02-12T20:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1341,28452,183,1524,3.9
4,Setford,26,20,0,False,2026-02-18T20:00:00Z,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1341,28452,183,1524,3.9
4,Setford,27,18,0,False,2026-02-22T16:30:00Z,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-137,28754,329,466,3.9
4,Setford,28,7,0,True,2026-03-01T16:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,7,29178,341,334,3.9
4,Setford,29,6,0,False,2026-03-04T19:30:00Z,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-183,28738,239,422,3.9
4,Setford,30,9,0,True,2026-03-14T17:30:00Z,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-347,28270,174,521,3.9
4,Setford,32,4,0,True,2026-04-11T11:30:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-246,27762,96,342,3.9
4,Setford,33,13,0,False,2026-04-19T15:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-218,27573,73,291,3.9
4,Setford,34,15,0,True,2026-04-25T16:30:00Z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-169,27584,84,253,3.9
4,Setford,35,10,0,True,2026-05-02T16:30:00Z,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-148,27258,81,229,3.9
5,Gabriel,1,14,6,False,2025-08-17T15:30:00Z,0,1,90,0,0,1,0,0,0,0,0,0,0,0,23,22.8,0.3,4.0,2.7,60,0,1696374,0,0,6.0
5,Gabriel,2,11,6,True,2025-08-23T16:30:00Z,5,0,90,0,0,1,0,0,0,0,0,0,0,0,26,13.4,3.3,6.0,2.3,60,254939,2292996,335537,80598,6.0
5,Gabriel,3,12,2,False,2025-08-31T15:30:00Z,1,0,90,0,0,0,1,0,0,0,0,0,0,0,8,15.4,1.4,2.0,1.9,61,-28048,2291736,137723,165771,6.1
5,Gabriel,4,16,9,True,2025-09-13T11:30:00Z,3,0,90,0,0,1,0,0,0,0,0,0,0,1,32,28.0,1.3,9.0,3.8,61,89836,2531223,230780,140944,6.1
5,Gabriel,5,13,2,True,2025-09-21T15:30:00Z,1,1,90,0,0,0,1,0,0,0,0,0,0,0,13,19.6,2.3,0.0,2.2,61,45804,2599245,134864,89060,6.1
5,Gabriel,6,15,13,False,2025-09-28T15:30:00Z,1,2,90,1,0,0,1,0,0,0,0,0,0,3,34,76.8,2.5,33.0,11.2,61,186233,2819407,315054,128821,6.1
5,Gabriel,7,19,9,True,2025-10-04T14:00:00Z,2,0,90,0,0,1,0,0,0,0,0,0,0,1,33,24.6,2.0,2.0,2.9,62,504651,3404817,596289,91638,6.2
