player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
52,29,0,1,0,1,0,0,0,0,0,0,0,19,20.4,14.5,2.0,3.7,0,3,1,4,0,0.05,0.25,0.30,0.52,4,False
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
54,84,0,1,0,2,0,0,0,0,0,0,0,21,24.8,48.2,54.0,12.7,0,4,0,4,1,0.19,0.61,0.80,1.64,5,False
55,79,1,0,0,2,0,0,0,0,0,0,2,28,36.4,16.3,58.0,11.1,0,4,1,5,1,0.75,0.05,0.80,1.63,9,False
56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
57,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
60,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
63,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
64,90,1,0,0,2,0,0,0,0,0,0,3,30,33.2,5.4,30.0,6.9,0,2,0,2,1,0.14,0.01,0.15,1.79,9,False
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
67,90,0,0,1,0,0,0,0,0,0,2,0,26,15.2,0.0,0.0,1.5,0,9,0,0,1,0.00,0.00,0.00,1.33,6,False
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
72,90,0,0,1,0,0,0,0,0,0,0,0,26,30.6,1.8,0.0,3.2,10,5,0,10,1,0.00,0.04,0.04,1.33,8,False
73,90,0,1,1,0,0,0,0,0,0,0,2,32,28.0,11.6,0.0,4.0,5,3,1,6,1,0.00,0.01,0.01,1.33,11,True
74,90,0,0,1,0,0,0,0,0,0,0,3,37,26.0,30.6,15.0,7.2,2,7,2,4,1,0.37,0.07,0.44,1.33,9,False
75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
76,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
77,90,0,0,1,0,0,0,0,0,0,0,0,24,19.6,10.1,0.0,3.0,8,0,1,9,1,0.00,0.01,0.01,1.33,6,False
78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
82,90,0,0,1,0,0,0,0,0,0,0,0,19,16.4,17.9,24.0,5.8,4,3,0,7,1,0.08,0.17,0.25,0.24,3,False
83,22,0,0,0,2,0,0,0,0,0,0,0,10,5.4,17.6,0.0,2.3,0,1,0,1,0,0.00,0.19,0.19,1.29,1,False
84,77,0,0,1,0,0,0,0,1,0,0,0,11,16.0,28.4,27.0,7.1,3,3,1,7,1,0.22,0.06,0.28,0.99,2,False
85,47,0,0,0,0,0,0,0,0,0,0,0,8,20.0,12.7,2.0,3.5,6,2,1,9,0,0.00,0.00,0.00,0.76,1,False
86,11,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.0,0.0,0.3,0,1,1,2,0,0.00,0.00,0.00,0.34,1,False
87,41,0,0,0,0,0,0,0,0,1,0,0,-1,2.0,13.4,0.0,1.5,2,2,1,5,1,0.00,0.03,0.03,0.57,-2,False
88,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
89,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
90,90,0,0,1,0,0,0,0,1,0,0,0,9,6.2,1.5,0.0,0.8,2,8,2,12,1,0.00,0.01,0.01,0.99,4,False
91,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
93,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
97,42,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1.7,9.0,1.2,0,0,1,1,1,0.07,0.01,0.08,0.57,1,False
98,11,0,0,0,0,0,0,0,0,0,0,0,6,3.0,0.8,5.0,0.9,2,0,0,2,0,0.04,0.01,0.05,0.34,1,False
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
100,78,0,0,1,0,0,0,0,0,0,0,0,-1,0.0,1.5,1.0,0.0,1,1,0,2,1,0.05,0.00,0.05,0.99,2,False
101,90,0,0,0,3,0,0,0,0,0,7,0,19,59.4,0.0,0.0,5.9,2,11,0,0,1,0.00,0.00,0.00,2.98,3,False
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
106,90,0,0,0,3,0,0,0,0,0,0,0,2,15.2,0.7,4.0,2.0,3,2,1,4,1,0.00,0.00,0.00,2.98,1,False
107,90,0,0,0,3,0,0,0,0,0,0,0,2,10.4,5.1,2.0,1.8,1,5,2,3,1,0.00,0.01,0.01,2.98,1,False
108,90,0,0,0,3,0,0,0,1,0,0,0,3,23.2,0.5,4.0,2.8,11,3,1,12,1,0.00,0.01,0.01,2.98,2,False
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
110,90,0,0,0,3,0,0,0,0,0,0,0,0,15.2,13.5,0.0,2.9,3,2,3,6,1,0.00,0.02,0.02,2.98,1,False
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
116,60,0,0,0,1,0,0,0,0,0,0,0,4,13.4,0.1,1.0,1.5,5,1,1,6,1,0.04,0.00,0.04,1.29,2,False
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
119,15,0,0,0,0,0,0,0,0,0,0,0,4,1.0,0.3,5.0,0.6,0,0,0,0,0,0.03,0.00,0.03,0.05,1,False
120,90,0,0,0,3,0,0,0,0,0,0,0,-1,4.6,0.8,0.0,0.5,2,0,2,4,1,0.00,0.00,0.00,2.98,2,False
121,68,0,0,0,1,0,0,0,0,0,0,0,11,13.6,1.8,0.0,1.5,5,7,6,18,1,0.00,0.01,0.01,1.70,4,False
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
124,11,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.8,2.0,0.3,0,0,0,0,0,0.00,0.01,0.01,0.37,0,False
125,29,0,0,0,2,0,0,0,0,0,0,0,2,0.4,0.6,0.0,0.1,1,3,0,4,0,0.00,0.00,0.00,1.69,1,False
126,90,0,0,0,3,0,0,0,0,0,0,0,8,15.2,7.6,2.0,2.5,8,7,2,17,1,0.01,0.02,0.03,2.98,4,False
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
129,78,0,0,0,2,0,0,0,0,0,0,0,15,17.2,1.4,2.0,2.1,3,4,4,11,1,0.00,0.02,0.02,2.61,2,False
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
135,19,0,0,0,1,0,0,0,0,0,0,0,-1,0.0,0.5,2.0,0.3,0,0,0,0,0,0.00,0.01,0.01,0.52,1,False
136,90,0,0,0,3,0,0,0,0,0,0,0,8,14.8,12.6,38.0,6.5,3,1,2,6,1,0.19,0.01,0.20,2.98,2,False
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
139,90,0,0,1,0,0,0,0,0,0,1,0,23,12.8,0.0,0.0,1.3,0,7,0,0,1,0.00,0.00,0.00,0.49,6,False
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
145,87,0,2,1,0,0,0,0,0,0,0,3,59,51.0,78.6,8.0,13.8,1,3,1,2,1,0.00,1.14,1.14,0.39,15,True
146,90,1,0,1,0,0,0,0,0,0,0,2,38,40.6,1.3,47.0,8.9,2,5,0,2,1,0.30,0.01,0.31,0.49,14,True
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
148,90,0,0,1,0,0,0,0,0,0,0,0,21,3.8,5.4,0.0,0.9,1,5,1,2,1,0.00,0.04,0.04,0.49,6,False
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
151,90,0,0,1,0,0,0,0,0,0,0,0,31,21.6,2.0,4.0,2.8,8,5,1,9,1,0.00,0.01,0.01,0.49,6,False
152,32,0,0,0,0,0,0,0,0,0,0,0,3,4.4,1.9,0.0,0.6,1,0,0,1,0,0.00,0.01,0.01,0.18,1,False
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
157,57,0,0,0,0,0,0,0,1,0,0,0,1,0.2,2.5,13.0,1.6,0,1,1,2,1,0.28,0.03,0.31,0.32,0,False
158,14,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.8,4.0,0.6,0,0,0,0,0,0.00,0.00,0.00,0.11,1,False
159,2,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.11,1,False
160,90,1,0,1,0,0,0,0,0,0,0,1,37,48.8,33.3,33.0,11.5,1,2,2,5,1,0.22,0.11,0.33,0.49,9,False
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
163,87,1,0,1,0,0,0,0,0,0,0,0,31,34.0,1.8,26.0,6.2,1,0,0,1,1,0.24,0.03,0.27,0.39,8,False
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
166,14,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.11,1,False
167,75,0,0,1,0,0,0,0,0,0,0,0,19,7.8,1.8,1.0,1.1,2,10,3,15,1,0.09,0.01,0.10,0.39,5,False
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
178,75,0,0,1,0,0,0,0,0,0,0,0,10,7.2,2.8,72.0,8.2,0,1,2,3,1,0.26,0.01,0.27,0.39,2,False
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
181,2,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.1,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.11,1,False
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
183,90,0,0,0,2,0,0,0,0,0,5,0,13,30.8,0.0,0.0,3.1,2,7,0,0,1,0.00,0.00,0.00,1.44,2,False
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False
